customer_tweet_id,customer_text,support_tweet_id,response_text,created_at,conversation_id
527136,"@AmazonHelp According to customer services it was delayed at the dispatch centre which makes no sense because the tracker clearly stated it was en route and would arrive by 8pm. Nobody emailed to explain, I had to find out myself",527137,"@242007 I am deeply sorry for the delay, there are several reasons why this may have happened. If the items do not turn up by the 5th please rest assured we will take full responsibility for that.^SM",Sat Dec 02 08:56:29 +0000 2017,527132
2890532,@115850 @132995 Wish I had that much budget. Someday I would have but before that would not it be nice if you can provide me one for free?,2890531,"@801368 I'm afraid we'll not be able to provide you one for free. However, kindly stay tuned for upcoming offers. Appreciate your interest. ^AK",Tue Nov 28 14:29:26 +0000 2017,5159
998049,@115850 Hi,998046,@313956 Hello! How may I help you? ^HA,Sun Oct 22 15:33:00 +0000 2017,998049
2408786,Just got a fake email from what claims to be amazon support. They can't even spell cancel right... lmao @115821 @AmazonHelp https://t.co/WsM5xcpfua,2408784,@692627 Hi Mitch! That email wasn't sent by us. I've included a help page that will help you Identify whether an e-mail is from Amazon:https://t.co/8c4mW3rsF8 ^CN,Tue Nov 14 15:45:00 +0000 2017,2408786
720779,@AmazonHelp Does that mean it has the 1 year free? I got thrown off by it telling me only a month free when I signed in. 2/2,720780,"@164816 It appears so. To confirm, please reach us by phone or chat through our Contact Us page: https://t.co/hApLpMlfHN ^MV",Wed Oct 11 02:18:46 +0000 2017,720778
1156745,"@AmazonHelp Says my package was delivered, it wasn't and there's no way to contact you through the website?",1156743,"@392109 Have you tried these tips to find your package: https://t.co/uDEV1eB0th Let us know if this helps, David! ^MT",Tue Oct 24 16:03:34 +0000 2017,1156745
2171091,@AmazonHelp Order 026-0171420-1987572 didn't arrive we waited all day this was a birthday present! So disappointed,2171090,"@636824 I'm so sorry the birthday gift did not arrive today! For your privacy, please do not include order numbers as we are unable to access your account via Twitter. Could you check here, https://t.co/aaDyEz1VgE and tell us if an updated delivery date has been provided?
^AV",Fri Nov 17 21:33:27 +0000 2017,2171091
58117,@AmazonHelp I did.,58116,@129194 Thank you! Please allow up-to 12 hours for an Account Specialist to look into this and to contact you. ^LH,Mon Oct 30 02:28:00 +0000 2017,58128
130233,@AmazonHelp sir can I expect a customer care executive on call,130234,"@145371 You can request a call back from our support team by following the below path.

Click on the link here: https://t.co/tTAOnzaTeX &gt; Login to your Amazon.in account &gt; Under 'Tell us more about your issue', select 'More order issues' &gt;  1/2 ^SC",Tue Nov 28 03:27:30 +0000 2017,130228
2827291,アマゾンの荷物。クロネコさんから別の配送業者に代わったら宅配ボックスがあるのに荷物がだせない。なぜ暗証番号を書いてくれないんだ！これで３回目だぞ！,2827290,@787506 配送業者の対応について、大変ご迷惑をおかけしており誠に申し訳ございません。ご指摘の件について、配送業者に適宜指導、改善要請をさせていただきたく存じます。よろしければ、カスタマーサービスに詳細をお知らせください。https://t.co/J6YEizo6qC  HM,Mon Nov 27 11:03:56 +0000 2017,2827291
96838,"@AmazonHelp Other than my work computer and my personal cell phone, no, I am not.",96840,"@137137 Please contact us here so we can explore options together, Mayra:  https://t.co/hApLpMlfHN ^SA",Thu Nov 30 17:16:28 +0000 2017,96839
2265587,@AmazonHelp Thank you! I've submitted the my information.,2265586,"@659472 Thanks for letting us know, Michael! Please expect a response from us soon. ^JP",Sat Nov 11 05:14:54 +0000 2017,2265589
2518116,"昨日知った事実
amazon プライム会員だとamazon ビデオやミュージックが年会費に入ってる事
さいきんはamazon使ってなかったからプライム会員辞めようかな～と調べたらそんな事実を知ることとなった
NetflixやHuluばかり使っていたから気づかなかったけど、これからはamazonビデオも使っていこう",2518115,@717293 プライム・ビデオ以外にも様々な特典をご利用いただけますので、是非こちらからプライム特典の一覧をご確認ください🙏&gt; https://t.co/AbfeovjCgG YM https://t.co/KCVagGllOB,Thu Nov 16 00:18:03 +0000 2017,2518116
121962,@115850 Thanks for such a fastest delivery @115850 . Got my Flagship delivered right after the next day I ordered.,121961,@143180 Woohoo! That's awesome! Thank you indeed for keeping us inspired to do such great work. We appreciate the kind words and we're here to help if you need us :-) ^SV,Fri Nov 24 00:13:00 +0000 2017,5159
2879484,@115850 @132995 kitna ka hai,2879482,@799133 You can find the price and other related details for the product here: https://t.co/sEmtyweXcj. ^AP,Tue Nov 28 08:10:27 +0000 2017,5159
759015,"@AmazonHelp Item taken back on 13th, not showing returned, no money refunded, new item not delivered! Have I just been cheated by Amazon?",759016,@301369 We're sorry to hear that! Please contact us here: https://t.co/rS49hgaADF and we'll do our best to assist you accordingly. ^SU,Sat Oct 14 13:34:29 +0000 2017,759009
1149700,Been on this since friday! when it was supposed to arrive... @115821 https://t.co/wfpAfhILiU,1149699,"@390546 This isn't what we expect, truly sorry! Who is the carrier delivering? Check here: https://t.co/Y5jpI9gRhE ^JE",Sun Oct 15 17:26:27 +0000 2017,1149700
2725890,"Consider better training of @115830 delivery teams? I've ordered lots recently &amp; put clear delivery instructions in case I am not in.Instructions ignored ALL the time:left in front of my door,@ a different neighbour &amp; today a different street (my street #s stop @ 8)! https://t.co/ekS89npASO",2725889,"@764452 So sorry to hear this, Aurelie! Please be sure to get in contact with us so we can leave some feedback on the courier: https://t.co/JzP7hlA23B ^BG",Mon Nov 20 13:18:37 +0000 2017,2725890
2170957,I️ love audio books but @115821 and @1016 make it insanely hard to buy audio books. I️ have no idea how to buy one! UI and mobile sites are awful.,2170956,@383783 I'm sorry for the trouble. Are you getting an error when attempting to buy or are you not able to locate the buy option? ^CL,Thu Nov 09 05:21:28 +0000 2017,2170957
1724738,Haben heute glaube ich unseren persönlichen Rekord gebrochen /cc @69236 @116316 https://t.co/bIRZUJFVqW,1724736,@521659 Das sieht schon rekordverdächtig aus 😊👍 Schönen Abend ^MH,Tue Oct 17 18:56:00 +0000 2017,1724738
93517,"Sitting waiting for someone to come out of surgery is awful, but Christmas shopping on @115821 makes it more tolerable",93516,"@136270 We'd like to throw some warm wishes and good vibes your way, Jill! We sincerely hope that your wait goes by quickly and you find everything you're looking for! Please also extend our thoughts to your friend as well. 😊 ^KN",Thu Nov 30 15:52:32 +0000 2017,93517
544334,@115821 @AmazonHelp why does my #EchoDot and #EchoPlus not have the option to play sound from both itself and a bluetooth speaker? That would be so much more useful.,544333,@246477 Uh oh! We'd like to assist you with this. Have you tried the troubleshooting methods here: https://t.co/PEKAdVsRh2 ? Let us know if this works! ^GP,Sat Dec 02 16:58:00 +0000 2017,544334
1314646,Several calls to customer care apprx 3 months waited but still Not getting refund 499 from @115850 #AmazonIndia __email__,1314645,"@427129 Please don't provide your account details,we consider it to be personal information. Our page is visible to the public. 2/2^SC",Fri Oct 27 07:20:00 +0000 2017,1314646
2793100,@AmazonHelp why on earth would a courier try to deliver to a school this time of night. 9pm! Just had email confirming unable to deliver my prime order already a day late - it’s a school 😖 One can only hope the attempt to redeliver tomorrow is within school hours.,2793099,"@779472 I'm sorry for the wait. Redelivery attempts are typically made within 24 hours. If not received tomorrow, or if you prefer direct order assistance, please phone or chat with us here: https://t.co/JzP7hlA23B ^AN",Tue Nov 21 21:14:37 +0000 2017,2793100
75904,@AmazonHelp Hope i m not going to get a help from you.Bye,75903,@132993 I understand your disappointment. Our team will get back to you with an update if you've shared your details with us. ^MN,Wed Nov 22 17:21:09 +0000 2017,75914
1724460,@115821 said my package would be here by 8 PM today.... it’s 10 PM &amp; my package never came 🙁 #shook,1724458,@521583 I'm so sorry for this issue with your order. Did you receive any notification in a change in delivery: https://t.co/Y5jpI9gRhE ^DO,Tue Nov 07 04:21:00 +0000 2017,1724460
381420,Need to invoke handset guarantee valid for 1 year.  Purchase was made vide amazon India.  Order summary attached.,381416,@206453 Apologies for the trouble with the product. Please procure a service denial letter in this case and we'll check. ^HK,Mon Oct 09 09:53:53 +0000 2017,381425
2681999,"てかアマゾンプライムまじですごいな
アニメなんでも観れる",2681998,"@754467 お喜びいただけて、何よりです(*^o^*)
色々なコンテンツをご準備しておりますので、是非存分にお楽しみください♪TY",Sat Nov 25 23:45:28 +0000 2017,2681999
1099617,@AmazonHelp Don't afraid I m not a tiger??U don't hv the courage to talk with customer so here after what ever I write down on social media don't reply,1099618,@379494 Apologies for the trouble with the return. For more info kindly go through the link here: https://t.co/SceMCRq7Ps ^AK,Tue Oct 24 02:40:39 +0000 2017,1099607
834185,"Just got invitation of echo
Finally Alexa (echo) is coming to my home thank you Amazon
@121284 #AmazonEcho @115833 @AmazonHelp https://t.co/KD00Z8S7zQ",834184,@286682 We're glad to hear that you've received an invitation for Echo. You are just a step away owning an echo. ^VR,Fri Oct 13 07:43:27 +0000 2017,834185
631643,@115830 Just gone all the way in the rain to the library to print out a label from my seller account to send a book and it won't let me in without enabling a two step verification. Which I can't because I don't have a phone?!,631642,@239069 I'm sorry for the troubles with the Two-Step Verification. We'd like to help look into this for you. Please reach out to our Seller Support team here: https://t.co/R4geiATNmK ^VS,Wed Nov 22 16:21:00 +0000 2017,631643
2176499,"@AmazonHelp No ,leave that, can you answer my questions here in public?
Why ia nowhere in your policies mentioned that  prime promised date can be breached??",2176498,@139232 I understand that you had an unpleasant experience. I've noted your comments and forwarded them internally for a review. Please let us know if you've shared your details in the link provided earlier? ^BV,Thu Nov 09 15:25:00 +0000 2017,2176503
2769068,"Gracias, @115821",2769066,"@774209 Hola, vemos que te gustan mucho los libros. Cuéntanos, ¿cuáles han sido los últimos libros que has comprado? ^KA",Tue Nov 21 12:09:26 +0000 2017,2769069
2271546,@AmazonHelp  https://t.co/WVc4oe1hNC,2271548,"@660867 N'ayant pas accès à votre compte sur Twitter, merci de contacter notre SAV via le lien suivant : https://t.co/qzuu0dgDXz ^MD",Thu Oct 19 19:37:01 +0000 2017,2271547
224359,@AmazonHelp Thanks,224362,@169612 Glad we were helpful regarding the Amazon echo.^SB,Thu Oct 05 06:02:00 +0000 2017,224361
268690,@AmazonHelp y'all sent my package to the wrong location 😒😒 and now it won't come in on time,268688,"@180057 Oh no! Have you been able to contact us by phone or chat about this issue? If not, click here: https://t.co/hApLpMlfHN ^NM",Fri Oct 06 00:47:38 +0000 2017,268690
183553,@115850 Who is selling India ? Please correct your language to Sellers from India !,734711,@295784 Thanks for flagging this. I'll ensure to pass your comments internally for a review. ^CB,Wed Oct 11 11:31:00 +0000 2017,183547
2623937,@AmazonHelp 27 de Outubro 😅,2623934,"@741257 Priscila, sentimos muito o incoveniente. Me diga, seu pedido é vendido pela Amazon ou vendedor externo do nosso site? ^HC",Mon Oct 30 22:40:01 +0000 2017,2623940
1413154,家に帰ったらAmazon大量ww https://t.co/tvv1fxeAEg,1413152,"@448408 ∑(;ﾟ∇ﾟ)
たくさんご利用いただき、ありがとうございます！！😊✨ YM",Thu Nov 02 01:43:47 +0000 2017,1413154
